1.000000000000000000e+00 -5.275345061177697664e-02 -5.758200651129399134e-02 3.546244285131550794e-02 -3.848269450862867175e-02 2.602114509542801518e-02 -3.875934974815530010e-02 -2.519685907627544630e-02 -7.747566166399681709e-02 2.809583630082487793e-02 -7.126194878797791066e-02 -4.332971593472824401e-02 -5.223539733663094820e-02 4.413459779395897259e-02 -1.226829812808532677e-01 -4.103689236548293401e-02 -1.303001178017114958e-01 6.002296112919424526e-03 -1.640243090389581493e-01 -2.376718982097399124e-02
1.000000000000000000e+00 -5.265530465715041741e-02 -5.737259988146058837e-02 3.527071520361851203e-02 -3.807993915263577223e-02 2.559325183731995038e-02 -3.900605795570671191e-02 -2.454079336479570231e-02 -7.615333053740092062e-02 2.686800738731787846e-02 -6.923790730323603482e-02 -4.066225378144806141e-02 -5.221271253657384925e-02 4.062355452258564065e-02 -1.197688385442268466e-01 -3.815295129976102595e-02 -1.251010735576990329e-01 5.412515412182093699e-03 -1.493932586361674808e-01 -1.943013872025244407e-02
1.000000000000000000e+00 -5.255715870252385125e-02 -5.716138059225919776e-02 3.507361756376947692e-02 -3.769368655763450510e-02 2.519328199742559143e-02 -3.921496723914584537e-02 -2.388562949972319535e-02 -7.493677164190047646e-02 2.562195270823328791e-02 -6.703179000360520723e-02 -3.794604243860474208e-02 -5.225852109111776139e-02 3.706317803718078147e-02 -1.167476540462787232e-01 -3.538313402023065407e-02 -1.199711577151988257e-01 4.847163765418554746e-03 -1.351459706837090102e-01 -1.528703519382652344e-02
1.000000000000000000e+00 -5.245901274789729202e-02 -5.694838848235724699e-02 3.487189393528350445e-02 -3.732079528467009688e-02 2.481108225181297838e-02 -3.939696603313650597e-02 -2.321796318960879860e-02 -7.379758047731359294e-02 2.435338297097796104e-02 -6.467914246486534957e-02 -3.520711412804321261e-02 -5.237150142193929686e-02 3.350489508152380835e-02 -1.136171310632873577e-01 -3.273927827494310661e-02 -1.148943525404163418e-01 4.311499078335649486e-03 -1.213265954085998022e-01 -1.138429123945823920e-02
1.000000000000000000e+00 -5.236086679327073279e-02 -5.673363351142159811e-02 3.466585469531778541e-02 -3.696007119635718458e-02 2.444357820747323357e-02 -3.955523984363511214e-02 -2.253631530672736000e-02 -7.272080285966925350e-02 2.306753893267831854e-02 -6.221382242256622008e-02 -3.247325105969113557e-02 -5.253920324555315380e-02 2.999398136829822467e-02 -1.103782712210463063e-01 -3.023550846347203627e-02 -1.098493621896138306e-01 3.803471422816913101e-03 -1.079675662471371173e-01 -7.746555378257216802e-03
1.000000000000000000e+00 -5.226272083864417356e-02 -5.651714555845281651e-02 3.445599565836945932e-02 -3.660991167975925081e-02 2.408534007442411640e-02 -3.969496089751003293e-02 -2.183515675758306712e-02 -7.168857813707762983e-02 2.176511423491187328e-02 -5.966515552766542968e-02 -2.976384049699622517e-02 -5.275539707943656398e-02 2.656329690759372947e-02 -1.070318940301954319e-01 -2.787898849613583072e-02 -1.048221897388474794e-01 3.331589748255760989e-03 -9.510927546420122614e-02 -4.412427686530218975e-03
1.000000000000000000e+00 -5.216457488401760739e-02 -5.629896446211832273e-02 3.424262551097878582e-02 -3.626915509514470198e-02 2.373465414622486641e-02 -3.981797918207907738e-02 -2.111700706074623457e-02 -7.069076685088192258e-02 2.045614074459801979e-02 -5.705941679364485986e-02 -2.710656580840258706e-02 -5.300956670174353930e-02 2.325358930656036202e-02 -1.035803240678230541e-01 -2.568665227830117803e-02 -9.978623310448862804e-02 2.898442245240714227e-03 -8.275533739524951193e-02 -1.402429603940215505e-03
1.000000000000000000e+00 -5.206642892939104816e-02 -5.607913006108555809e-02 3.402605293968574696e-02 -3.593729056124816967e-02 2.338992282729828592e-02 -3.992440004926529895e-02 -2.038359046809055594e-02 -6.972044897047635637e-02 1.914863497193199440e-02 -5.442069106892497010e-02 -2.452165969746557261e-02 -5.328856529377886536e-02 2.009162406486799182e-02 -1.000310926936991279e-01 -2.366771187938201959e-02 -9.471989314086663725e-02 2.510731018577521019e-03 -7.092382467338112506e-02 1.248362927575800280e-03
1.000000000000000000e+00 -5.196828297476448200e-02 -5.585774195202309472e-02 3.380664543793595461e-02 -3.561340343266124198e-02 2.305056253379124745e-02 -4.001398474012526907e-02 -1.963969904585247117e-02 -6.877350613073050789e-02 1.785185697543767436e-02 -5.176723570318510215e-02 -2.202295527872177860e-02 -5.358118254394587943e-02 1.709038019241143971e-02 -9.639101394807925161e-02 -2.182055689441704874e-02 -8.961740843266589873e-02 2.171211734279013608e-03 -5.961656020504255138e-02 3.520673469380845595e-03
1.000000000000000000e+00 -5.187013702013792277e-02 -5.563487981226577367e-02 3.358458506183470416e-02 -3.529747560837584452e-02 2.271877379641575739e-02 -4.008332237195062764e-02 -1.889540766449771328e-02 -6.785125348826888392e-02 1.658255808748992227e-02 -4.911881487533250462e-02 -1.963459910421538890e-02 -5.387056940393776527e-02 1.427553878902738937e-02 -9.267034100777828132e-02 -2.015841198463353551e-02 -8.444724441542601767e-02 1.881157217468882150e-03 -4.882724617124158811e-02 5.405915216690018212e-03
1.000000000000000000e+00 -5.177199106551136354e-02 -5.541068307714960839e-02 3.336036142694993184e-02 -3.498834901275370973e-02 2.239257977063696323e-02 -4.013385901211261042e-02 -1.815338574701432645e-02 -6.694601059971189150e-02 1.534750462877360402e-02 -4.649577625605297998e-02 -1.736648894662595408e-02 -5.414361597161215789e-02 1.165412071456990717e-02 -8.888664480739934259e-02 -1.867182068291635411e-02 -7.919992373723259982e-02 1.645206890119684743e-03 -3.855331948702141187e-02 6.893959484835346201e-03
1.000000000000000000e+00 -5.167384511088479737e-02 -5.518530114167746053e-02 3.313440139717100524e-02 -3.468599592062614895e-02 2.207346497912658287e-02 -4.016097989767786897e-02 -1.742186488006214340e-02 -6.606420180045458057e-02 1.415883279458712840e-02 -4.390949449766648471e-02 -1.522916310609522504e-02 -5.438390405296818220e-02 9.229898241428429601e-03 -8.505470648188909188e-02 -1.735919995524854917e-02 -7.386750777140667357e-02 1.461708103826674402e-03 -2.877452969615523770e-02 7.979650010085159728e-03
1.000000000000000000e+00 -5.157569915625823814e-02 -5.495889336051902607e-02 3.290694470843038427e-02 -3.439017882156189532e-02 2.176296091901580576e-02 -4.016266305361753525e-02 -1.670912003935136683e-02 -6.520490185126108507e-02 1.302813879571199963e-02 -4.137774224500412323e-02 -1.323367542008807574e-02 -5.457571833321862853e-02 7.007208218170282200e-03 -8.119207194429321761e-02 -1.621210668810970160e-02 -6.843914505516197899e-02 1.326789162950298530e-03 -1.948657982264336702e-02 8.690427642596311800e-03
1.000000000000000000e+00 -5.147755320163167198e-02 -5.473166888667831131e-02 3.267866359594050890e-02 -3.409971070636318158e-02 2.145938007399625369e-02 -4.013888066361329804e-02 -1.601823478794879921e-02 -6.436684577763183979e-02 1.196063872476764607e-02 -3.891223305468648197e-02 -1.138220893737100850e-02 -5.470684778749134586e-02 4.981998731937173699e-03 -7.731884702254490649e-02 -1.521872682846783092e-02 -6.292078166025946717e-02 1.241583481747919647e-03 -1.066051730568784092e-02 9.022945797859610942e-03
1.000000000000000000e+00 -5.137940724700511275e-02 -5.450383687315930870e-02 3.245004373049577284e-02 -3.381399739610187888e-02 2.116225389453438993e-02 -4.008853195836764582e-02 -1.535318483105246531e-02 -6.355004731097164961e-02 1.096241176459877842e-02 -3.652485376072264062e-02 -9.676855418713705900e-03 -5.476469613472352560e-02 3.146105809896193681e-03 -7.345340220669764608e-02 -1.435941346777236047e-02 -5.731756358787500061e-02 1.196216702336760744e-03 -2.287236564625217891e-03 9.022077995184884028e-03
1.000000000000000000e+00 -5.128126129237854658e-02 -5.427562639229974173e-02 3.222169403209132477e-02 -3.353169154766712928e-02 2.086984236873552431e-02 -4.001347775955123309e-02 -1.471624809526346327e-02 -6.274961955549794579e-02 1.003672303738045550e-02 -3.422685933602070268e-02 -8.117471489085937783e-03 -5.474198045359182641e-02 1.493221598375281053e-03 -6.961135122882011750e-02 -1.361585562941355215e-02 -5.164767809503667539e-02 1.184054375615327826e-03 5.661312313185140957e-03 8.714546054849366466e-03
1.000000000000000000e+00 -5.118311533775198735e-02 -5.404726651643731311e-02 3.199422342072200109e-02 -3.325144581794955284e-02 2.057931225448864088e-02 -3.991583170571377792e-02 -1.410632938951578326e-02 -6.196141789588383020e-02 9.182728631539252562e-03 -3.202675233552967210e-02 -6.698815496566641429e-03 -5.463201486841987031e-02 1.113588419612681208e-05 -6.581041708921321620e-02 -1.296794456801005600e-02 -4.592773935473504210e-02 1.199138375745222897e-03 1.320378296365738030e-02 8.148125987250382993e-03
1.000000000000000000e+00 -5.108496938312542812e-02 -5.381896639857603609e-02 3.176817975532163218e-02 -3.297235995818563470e-02 2.028844834167311401e-02 -3.979723678047491359e-02 -1.352182384711498979e-02 -6.118207131686268646e-02 8.397089470723786281e-03 -2.992973049624653159e-02 -5.410769685040309369e-03 -5.443237636321333200e-02 -1.318830168284312702e-03 -6.205996831539395409e-02 -1.239033517471241352e-02 -4.020018214694137670e-02 1.234122562120045646e-03 2.037625699613787242e-02 7.367742731642396015e-03
1.000000000000000000e+00 -5.098682342849886889e-02 -5.359095511105361337e-02 3.154423414402447029e-02 -3.269229248658165471e-02 1.999251531755692063e-02 -3.966355710023754255e-02 -1.295766056100321716e-02 -6.040262927786944902e-02 7.673642636737336951e-03 -2.793810999369630843e-02 -4.241984633797929796e-03 -5.414697784955770088e-02 -2.514140199210033663e-03 -5.837049972639588719e-02 -1.185667833071462479e-02 -3.449543862195892513e-02 1.278787536372552255e-03 2.719290586372423088e-02 6.424796998002608485e-03
1.000000000000000000e+00 -5.088867747387230273e-02 -5.336341192787346505e-02 3.132287394824201376e-02 -3.240947789923885602e-02 1.968722596469577729e-02 -3.952082482975801531e-02 -1.240796314117177841e-02 -5.961294943215463688e-02 7.004412545086851315e-03 -2.605504571079676063e-02 -3.180255572298781169e-03 -5.378115315741262281e-02 -3.590452305341547239e-03 -5.474585187038804451e-02 -1.134162696933743025e-02 -2.886110177651664624e-02 1.323426753788582277e-03 3.369064380956902915e-02 5.378424427642702205e-03
1.000000000000000000e+00 -5.079053151924574350e-02 -5.313648624403847359e-02 3.110427727930693831e-02 -3.212348585415781416e-02 1.937242529050658274e-02 -3.937065177594822191e-02 -1.187136628349634397e-02 -5.881049239516369237e-02 6.382981858827667214e-03 -2.427906920476554861e-02 -2.211584448112017057e-03 -5.333885741479942738e-02 -4.567470817723142361e-03 -5.118852144855347286e-02 -1.082659571068190184e-02 -2.332863338093516675e-02 1.359472576067105934e-03 3.988610593533303134e-02 4.289059899390554667e-03
1.000000000000000000e+00 -5.069238556461917733e-02 -5.291030753521774183e-02 3.088899650446484332e-02 -3.183219061484997281e-02 1.904099593875402743e-02 -3.922180278308598500e-02 -1.133498551069048524e-02 -5.798228443335493726e-02 5.793087626844768516e-03 -2.260491998465547284e-02 -1.314529292959776925e-03 -5.283507102863146260e-02 -5.468882150771464321e-03 -4.769710624237267355e-02 -1.028632474106234290e-02 -1.795332614992234052e-02 1.385041158942848299e-03 4.580910343544858376e-02 3.194085593716266408e-03
1.000000000000000000e+00 -5.059423960999261810e-02 -5.268494551907930423e-02 3.067702767894281077e-02 -3.153501725070777251e-02 1.869253483820456155e-02 -3.907717107408520407e-02 -1.079625235146015362e-02 -5.712496562144675494e-02 5.226972033634568957e-03 -2.102604868895936729e-02 -4.744226434613854713e-04 -5.227983617151957252e-02 -6.313456300807086113e-03 -4.426593928002529876e-02 -9.703017129891421816e-03 -1.277312338671568112e-02 1.389418283594153272e-03 5.147712305545304456e-02 2.161953490668639712e-03
1.000000000000000000e+00 -5.049609365536605887e-02 -5.246045995362427772e-02 3.046861617406359385e-02 -3.123048109846959450e-02 1.832176208778698093e-02 -3.894494168198484735e-02 -1.024358946679497159e-02 -5.622430334096484988e-02 4.668744936248629684e-03 -1.953966630660460349e-02 3.274011156822323530e-04 -5.168717999821115933e-02 -7.118718972982956798e-03 -4.089151662093264139e-02 -9.058655898900865727e-03 -7.826264021233604595e-03 1.373915407351562713e-03 5.690985673677537854e-02 1.212930414169287926e-03
1.000000000000000000e+00 -5.039794770073949270e-02 -5.223683091951897284e-02 3.026345217620901584e-02 -3.091895201488714315e-02 1.793003737389398805e-02 -3.882593902038627282e-02 -9.674774372697309346e-03 -5.527992929415288109e-02 4.109619494461414640e-03 -1.813676998276401997e-02 1.105629575529345435e-03 -5.106625213333391977e-02 -7.900663221264732708e-03 -3.756688513394749324e-02 -8.345411481472678195e-03 -3.138861905417024509e-03 1.333819489406823855e-03 6.211425957829434102e-02 4.008270304302013034e-04
1.000000000000000000e+00 -5.029980174611293348e-02 -5.201402853776280338e-02 3.006159956413531273e-02 -3.059927798438932117e-02 1.751335661501824542e-02 -3.872726094044653955e-02 -9.080799998159350822e-03 -5.427959305248980515e-02 3.537187976028750239e-03 -1.681395391451274632e-02 1.874676235375455271e-03 -5.042973320395445491e-02 -8.672955344000721559e-03 -3.428849047409827933e-02 -7.547990334523959829e-03 1.269641788342857095e-03 1.267429786219679026e-03 6.708679991855934222e-02 -2.588453638532761821e-04
1.000000000000000000e+00 -5.020165579148636731e-02 -5.179197313102091443e-02 2.986262752917995256e-02 -3.027237600808752385e-02 1.707357813802479890e-02 -3.864847974949173898e-02 -8.458870279643235929e-03 -5.322446645771877066e-02 2.942652454288020424e-03 -1.556105360685867446e-02 2.645826055026741837e-03 -4.978734721409482783e-02 -9.442507137030597963e-03 -3.104483640454249599e-02 -6.675532172304434256e-03 5.384900041958760875e-03 1.179949276073581112e-03 7.183534171703452598e-02 -7.387173037346750609e-04
1.000000000000000000e+00 -5.010350983685980808e-02 -5.157056510262473387e-02 2.966623076603682602e-02 -2.993852928232276778e-02 1.661098400230344788e-02 -3.859154375896487604e-02 -7.806402163847536713e-03 -5.210924982811630801e-02 2.320331268114113939e-03 -1.437795868848779947e-02 3.424348110522331973e-03 -4.914258537925566411e-02 -1.021284247759851604e-02 -2.783542414770706977e-02 -5.722899735468909774e-03 9.215219995941804909e-03 1.066922096183965619e-03 7.633247465842754598e-02 -1.031434024198336821e-03
1.000000000000000000e+00 -5.000536388223324191e-02 -5.134966501723824822e-02 2.947204403541670362e-02 -2.959828374306451224e-02 1.612597088410417517e-02 -3.855739608277130442e-02 -7.119538513067824245e-03 -5.093180537209362341e-02 1.662568690346489077e-03 -1.325931488544438742e-02 4.218093763529788022e-03 -4.850173351712950415e-02 -1.098784167067161886e-02 -2.465496117869585627e-02 -4.695698745464024597e-03 1.276142317997703592e-02 9.344966831988420555e-04 8.056733912813052179e-02 -1.137389588256616530e-03
1.000000000000000000e+00 -4.990721792760668268e-02 -5.112913343952550649e-02 2.927963990989140841e-02 -2.925281677534819630e-02 1.562060352191158887e-02 -3.854483878751742421e-02 -6.397855266641482366e-03 -4.969116254602944788e-02 9.659110296882685151e-04 -1.220524384256911794e-02 5.028037954082137037e-03 -4.786502718184478672e-02 -1.176282382512867236e-02 -2.150219728106392628e-02 -3.604706269774672275e-03 1.604432776762107146e-02 7.878178764352488208e-04 8.451715678201733584e-02 -1.067127402130147069e-03
