-63.895   0.0582259   0.1346031   0.1547622   0.1490575   0.1413274   0.1307628   0.1217470   0.1111999   0.0998080   0.0891536   0.0755306   0.0675819   0.0577255   0.0440541   0.0342941   0.0250736   0.0129513   0.0036554  
-63.765   0.0588510   0.1371534   0.1580751   0.1523885   0.1445440   0.1339777   0.1244356   0.1135905   0.1020024   0.0911710   0.0772046   0.0689995   0.0590381   0.0449920   0.0350672   0.0256048   0.0132488   0.0036911  
-63.635   0.0594434   0.1396700   0.1613733   0.1557177   0.1477623   0.1372041   0.1271230   0.1159750   0.1041910   0.0931893   0.0788809   0.0704131   0.0603503   0.0459290   0.0358417   0.0261357   0.0135473   0.0037258  
-63.505   0.0600060   0.1421507   0.1646550   0.1590431   0.1509804   0.1404364   0.1298084   0.1183542   0.1063727   0.0952074   0.0805589   0.0718231   0.0616608   0.0468655   0.0366167   0.0266665   0.0138466   0.0037601  
-63.375   0.0605426   0.1445942   0.1679188   0.1623621   0.1541967   0.1436684   0.1324912   0.1207283   0.1085467   0.0972242   0.0822383   0.0732305   0.0629687   0.0478018   0.0373918   0.0271967   0.0141461   0.0037947  
-63.245   0.0610575   0.1469999   0.1711637   0.1656727   0.1574096   0.1468939   0.1351708   0.1230980   0.1107127   0.0992384   0.0839189   0.0746364   0.0642729   0.0487383   0.0381663   0.0277261   0.0144451   0.0038300  
-63.115   0.0615547   0.1493676   0.1743891   0.1689736   0.1606179   0.1501067   0.1378467   0.1254647   0.1128706   0.1012495   0.0856004   0.0760418   0.0655726   0.0496754   0.0389396   0.0282543   0.0147433   0.0038666  
-62.985   0.0620388   0.1516981   0.1775950   0.1722634   0.1638206   0.1533011   0.1405188   0.1278292   0.1150208   0.1032564   0.0872828   0.0774483   0.0668673   0.0506136   0.0397110   0.0287808   0.0150401   0.0039048  
-62.855   0.0625137   0.1539920   0.1807817   0.1755418   0.1670169   0.1564723   0.1431872   0.1301932   0.1171641   0.1052587   0.0889659   0.0788569   0.0681563   0.0515533   0.0404799   0.0293054   0.0153354   0.0039449  
-62.725   0.0629831   0.1562512   0.1839502   0.1788083   0.1702065   0.1596157   0.1458520   0.1325579   0.1193014   0.1072561   0.0906499   0.0802691   0.0694394   0.0524950   0.0412460   0.0298273   0.0156287   0.0039871  
-62.595   0.0634507   0.1584775   0.1871016   0.1820634   0.1733895   0.1627281   0.1485137   0.1349244   0.1214337   0.1092482   0.0923350   0.0816863   0.0707166   0.0534390   0.0420089   0.0303460   0.0159198   0.0040314  
-62.465   0.0639190   0.1606728   0.1902374   0.1853079   0.1765661   0.1658068   0.1511726   0.1372943   0.1235625   0.1112351   0.0940213   0.0831093   0.0719876   0.0543858   0.0427682   0.0308611   0.0162088   0.0040780  
-62.335   0.0643902   0.1628395   0.1933595   0.1885428   0.1797370   0.1688505   0.1538294   0.1396683   0.1256891   0.1132168   0.0957093   0.0845395   0.0732530   0.0553357   0.0435239   0.0313720   0.0164956   0.0041265  
-62.205   0.0648658   0.1649797   0.1964696   0.1917698   0.1829031   0.1718584   0.1564848   0.1420476   0.1278150   0.1151935   0.0973991   0.0859773   0.0745127   0.0562892   0.0442759   0.0318783   0.0167804   0.0041769  
-62.075   0.0653469   0.1670957   0.1995697   0.1949905   0.1860655   0.1748309   0.1591394   0.1444329   0.1299416   0.1171655   0.0990912   0.0874236   0.0757674   0.0572464   0.0450243   0.0323795   0.0170635   0.0042290  
-61.945   0.0658337   0.1691897   0.2026618   0.1982069   0.1892253   0.1777690   0.1617941   0.1468242   0.1320703   0.1191330   0.1007861   0.0888787   0.0770177   0.0582078   0.0457692   0.0328752   0.0173449   0.0042824  
-61.815   0.0663259   0.1712635   0.2057479   0.2014212   0.1923840   0.1806747   0.1644495   0.1492224   0.1342026   0.1210964   0.1024842   0.0903428   0.0782639   0.0591733   0.0465109   0.0333652   0.0176252   0.0043369  
-61.685   0.0668230   0.1733190   0.2088296   0.2046355   0.1955429   0.1835503   0.1671065   0.1516270   0.1363396   0.1230559   0.1041861   0.0918160   0.0795070   0.0601433   0.0472498   0.0338490   0.0179046   0.0043920  
-61.555   0.0673236   0.1753576   0.2119087   0.2078523   0.1987033   0.1863986   0.1697657   0.1540384   0.1384827   0.1250121   0.1058921   0.0932978   0.0807474   0.0611178   0.0479861   0.0343268   0.0181836   0.0044475  
-61.425   0.0678265   0.1773806   0.2149865   0.2110736   0.2018664   0.1892230   0.1724276   0.1564563   0.1406328   0.1269652   0.1076027   0.0947879   0.0819859   0.0620969   0.0487203   0.0347983   0.0184625   0.0045031  
-61.295   0.0683301   0.1793890   0.2180642   0.2143014   0.2050333   0.1920269   0.1750928   0.1588800   0.1427911   0.1289153   0.1093185   0.0962859   0.0832232   0.0630805   0.0494527   0.0352632   0.0187415   0.0045583  
-61.165   0.0688324   0.1813834   0.2211426   0.2175379   0.2082050   0.1948138   0.1777619   0.1613096   0.1449584   0.1308629   0.1110397   0.0977909   0.0844599   0.0640685   0.0501836   0.0357218   0.0190213   0.0046129  
-61.035   0.0693317   0.1833643   0.2242222   0.2207843   0.2113821   0.1975872   0.1804351   0.1637442   0.1471354   0.1328080   0.1127669   0.0993022   0.0856969   0.0650607   0.0509134   0.0361740   0.0193019   0.0046666  
-60.905   0.0698261   0.1853317   0.2273032   0.2240421   0.2145650   0.2003504   0.1831127   0.1661838   0.1493229   0.1347508   0.1145002   0.1008189   0.0869345   0.0660571   0.0516421   0.0366199   0.0195838   0.0047191  
-60.775   0.0703137   0.1872850   0.2303855   0.2273124   0.2177540   0.2031067   0.1857949   0.1686283   0.1515213   0.1366919   0.1162397   0.1023399   0.0881732   0.0670572   0.0523701   0.0370599   0.0198674   0.0047702  
